candidate_id,status,source_type,source_id,feed_url,retrieved_at,max_bm25,is_gap,gap_reason,suggested_tactic_ids,bridge_rationales,source_urls,promoted_pr_url,rejected_reason
candidate-rss-4d6b427ff23fe818,candidate,,,https://github.com/Significant-Gravitas/AutoGPT/releases.atom,2026-05-12T11:22:33Z,115.60688325800572,0,not_gap,detect;isolate;model,,https://github.com/Significant-Gravitas/AutoGPT/releases/tag/autogpt-platform-beta-v0.6.59,,
candidate-rss-ef2cafa4fd312adc,candidate,,,https://github.com/Significant-Gravitas/AutoGPT/releases.atom,2026-05-12T11:22:33Z,96.05610470288953,0,not_gap,isolate;model,,https://github.com/Significant-Gravitas/AutoGPT/releases/tag/autogpt-platform-beta-v0.6.58,,
candidate-rss-da800ded76339932,candidate,,,https://github.com/Significant-Gravitas/AutoGPT/releases.atom,2026-05-12T11:22:33Z,120.02690225078577,0,not_gap,harden;isolate;model,,https://github.com/Significant-Gravitas/AutoGPT/releases/tag/autogpt-platform-beta-v0.6.57,,
candidate-rss-8748dc0f04d2e27b,candidate,,,https://github.com/Significant-Gravitas/AutoGPT/releases.atom,2026-05-12T11:22:33Z,32.04972985439025,0,not_gap,detect;harden;model,,https://github.com/Significant-Gravitas/AutoGPT/releases/tag/autogpt-platform-beta-v0.6.56,,
candidate-rss-725630e2696f0aa2,candidate,,,https://github.com/Significant-Gravitas/AutoGPT/releases.atom,2026-05-12T11:22:33Z,140.48471460568987,0,not_gap,harden;isolate;model,,https://github.com/Significant-Gravitas/AutoGPT/releases/tag/autogpt-platform-beta-v0.6.55,,
candidate-rss-6c5662e2e3ac9d53,candidate,,,https://github.com/Significant-Gravitas/AutoGPT/releases.atom,2026-05-12T11:22:33Z,120.03184521144729,0,not_gap,harden;model,,https://github.com/Significant-Gravitas/AutoGPT/releases/tag/autogpt-platform-beta-v0.6.54,,
candidate-rss-1d088ddd868e9fb0,candidate,,,https://github.com/Significant-Gravitas/AutoGPT/releases.atom,2026-05-12T11:22:33Z,141.45346499461382,0,not_gap,harden;model,,https://github.com/Significant-Gravitas/AutoGPT/releases/tag/autogpt-platform-beta-v0.6.53,,
candidate-rss-569eb2d32a91cc5f,candidate,,,https://github.com/Significant-Gravitas/AutoGPT/releases.atom,2026-05-12T11:22:33Z,107.97109731134032,0,not_gap,harden;model,,https://github.com/Significant-Gravitas/AutoGPT/releases/tag/autogpt-platform-beta-v0.6.52,,
candidate-rss-ec8d85ddfb48a971,candidate,,,https://github.com/Significant-Gravitas/AutoGPT/releases.atom,2026-05-12T11:22:33Z,124.75115464931321,0,not_gap,harden;isolate;model,,https://github.com/Significant-Gravitas/AutoGPT/releases/tag/autogpt-platform-beta-v0.6.51,,
candidate-rss-c07655f60872b7fe,candidate,,,https://github.com/Significant-Gravitas/AutoGPT/releases.atom,2026-05-12T11:22:33Z,92.68613045158203,0,not_gap,harden;model,,https://github.com/Significant-Gravitas/AutoGPT/releases/tag/autogpt-platform-beta-v0.6.50,,
candidate-rss-84a332ac02f803f0,candidate,,,https://github.com/open-webui/open-webui/releases.atom,2026-05-12T11:22:26Z,198.4286133014717,0,not_gap,harden;model,,https://github.com/open-webui/open-webui/releases/tag/v0.9.5,,
candidate-rss-e06cd9202015106a,candidate,,,https://github.com/open-webui/open-webui/releases.atom,2026-05-12T11:22:26Z,24.843246187954446,0,not_gap,detect;evict;isolate,,https://github.com/open-webui/open-webui/releases/tag/v0.9.4,,
candidate-rss-9e02d3838d0491f3,candidate,,,https://github.com/open-webui/open-webui/releases.atom,2026-05-12T11:22:26Z,216.91530054134213,0,not_gap,harden;model,,https://github.com/open-webui/open-webui/releases/tag/v0.9.3,,
candidate-rss-7c9a948d4b83194a,candidate,,,https://github.com/open-webui/open-webui/releases.atom,2026-05-12T11:22:26Z,147.23133856510935,0,not_gap,harden;model,,https://github.com/open-webui/open-webui/releases/tag/v0.9.2,,
candidate-rss-0efdfe2df2c8d7f9,candidate,,,https://github.com/open-webui/open-webui/releases.atom,2026-05-12T11:22:26Z,54.47260342949805,0,not_gap,detect;harden;model,,https://github.com/open-webui/open-webui/releases/tag/v0.9.1,,
candidate-rss-ad64d563349d802c,candidate,,,https://github.com/open-webui/open-webui/releases.atom,2026-05-12T11:22:26Z,188.28927356310845,0,not_gap,harden;model,,https://github.com/open-webui/open-webui/releases/tag/v0.9.0,,
candidate-rss-6fbcde5e5d6f4d12,candidate,,,https://github.com/open-webui/open-webui/releases.atom,2026-05-12T11:22:26Z,93.83143825040693,0,not_gap,harden;model,,https://github.com/open-webui/open-webui/releases/tag/v0.8.12,,
candidate-rss-990eea506fb6a3c3,candidate,,,https://github.com/open-webui/open-webui/releases.atom,2026-05-12T11:22:26Z,169.76567373296547,0,not_gap,harden;isolate;model,,https://github.com/open-webui/open-webui/releases/tag/v0.8.11,,
candidate-rss-f99623926a410d7f,candidate,,,https://github.com/open-webui/open-webui/releases.atom,2026-05-12T11:22:26Z,125.37652041110474,0,not_gap,harden;model,,https://github.com/open-webui/open-webui/releases/tag/v0.8.10,,
candidate-rss-bb37982a330320ef,candidate,,,https://github.com/open-webui/open-webui/releases.atom,2026-05-12T11:22:26Z,155.72246012877991,0,not_gap,harden;model,,https://github.com/open-webui/open-webui/releases/tag/v0.8.9,,
candidate-rss-0bc2527d5faee62d,candidate,,,https://github.com/run-llama/llama_index/releases.atom,2026-05-12T11:22:18Z,65.97380801069949,0,not_gap,detect;harden;restore,,https://github.com/run-llama/llama_index/releases/tag/v0.14.21,,
candidate-rss-fa058186a803e0c9,candidate,,,https://github.com/run-llama/llama_index/releases.atom,2026-05-12T11:22:18Z,92.4617554781782,0,not_gap,harden;model;restore,,https://github.com/run-llama/llama_index/releases/tag/v0.14.20,,
candidate-rss-0f62631884f5f55b,candidate,,,https://github.com/run-llama/llama_index/releases.atom,2026-05-12T11:22:18Z,99.01752326290219,0,not_gap,harden;model;restore,,https://github.com/run-llama/llama_index/releases/tag/v0.14.19,,
candidate-rss-1986521ad88542be,candidate,,,https://github.com/run-llama/llama_index/releases.atom,2026-05-12T11:22:18Z,82.67087763341475,0,not_gap,harden;model;restore,,https://github.com/run-llama/llama_index/releases/tag/v0.14.18,,
candidate-rss-6c3c4cf2111ae270,candidate,,,https://github.com/run-llama/llama_index/releases.atom,2026-05-12T11:22:18Z,98.4544259221389,0,not_gap,harden;isolate;model,"CWE-502: Deserialization of untrusted data — pickle attacks on model weights, joblib/numpy artifacts; harden via safetensors, isolate load context. (conf 0.85; src https://cwe.mitre.org/data/definitions/502.html)",https://github.com/run-llama/llama_index/releases/tag/v0.14.16,,
candidate-rss-6142a7a3dc293c72,candidate,,,https://github.com/run-llama/llama_index/releases.atom,2026-05-12T11:22:18Z,98.27018206902851,0,not_gap,harden;model;restore,,https://github.com/run-llama/llama_index/releases/tag/v0.14.15,,
candidate-rss-66903e44479c122b,candidate,,,https://github.com/run-llama/llama_index/releases.atom,2026-05-12T11:22:18Z,108.86709458897066,0,not_gap,harden;model,,https://github.com/run-llama/llama_index/releases/tag/v0.14.14,,
candidate-rss-321d5c08ec1f1876,candidate,,,https://github.com/run-llama/llama_index/releases.atom,2026-05-12T11:22:18Z,103.75218482723976,0,not_gap,harden;model;restore,,https://github.com/run-llama/llama_index/releases/tag/v0.14.13,,
candidate-rss-0b4cc17294726ef8,candidate,,,https://github.com/run-llama/llama_index/releases.atom,2026-05-12T11:22:18Z,106.90806365884106,0,not_gap,harden;model;restore,,https://github.com/run-llama/llama_index/releases/tag/v0.14.12,,
candidate-rss-a82ddf11c8e74129,candidate,,,https://github.com/run-llama/llama_index/releases.atom,2026-05-12T11:22:18Z,14.77315155436205,0,not_gap,detect;harden;model,,https://github.com/run-llama/llama_index/releases/tag/v0.14.10,,
candidate-rss-8c8333b8aa096061,candidate,,,https://github.com/vllm-project/vllm/releases.atom,2026-05-12T11:22:12Z,45.89809397258271,0,not_gap,detect;harden,,https://github.com/vllm-project/vllm/releases/tag/v0.20.2,,
candidate-rss-5a0ffa1fea7745cc,candidate,,,https://github.com/vllm-project/vllm/releases.atom,2026-05-12T11:22:12Z,54.722395569128096,0,not_gap,harden;model,,https://github.com/vllm-project/vllm/releases/tag/v0.20.1,,
candidate-rss-7c5e3f18398bc56c,candidate,,,https://github.com/vllm-project/vllm/releases.atom,2026-05-12T11:22:12Z,16.608903871982058,0,not_gap,detect;harden;model,,https://github.com/vllm-project/vllm/releases/tag/v0.20.2rc0,,
candidate-rss-f59b93b2b058190f,candidate,,,https://github.com/vllm-project/vllm/releases.atom,2026-05-12T11:22:12Z,19.42455632351219,0,not_gap,detect;model,,https://github.com/vllm-project/vllm/releases/tag/v0.20.1rc0,,
candidate-rss-0a19820c0d1020c1,candidate,,,https://github.com/vllm-project/vllm/releases.atom,2026-05-12T11:22:12Z,137.81757834935848,0,not_gap,harden;model,,https://github.com/vllm-project/vllm/releases/tag/v0.20.0,,
candidate-rss-8bbe018532a6c309,candidate,,,https://github.com/vllm-project/vllm/releases.atom,2026-05-12T11:22:12Z,18.26906979400849,0,not_gap,detect;harden;model,,https://github.com/vllm-project/vllm/releases/tag/v0.20.0rc1,,
candidate-rss-909c764660c2b075,candidate,,,https://github.com/vllm-project/vllm/releases.atom,2026-05-12T11:22:12Z,12.901796401716457,0,not_gap,detect;harden,,https://github.com/vllm-project/vllm/releases/tag/v0.19.2rc0,,
candidate-rss-b2987661bc7a04bd,candidate,,,https://github.com/vllm-project/vllm/releases.atom,2026-05-12T11:22:12Z,40.393064256641615,0,not_gap,harden;model,,https://github.com/vllm-project/vllm/releases/tag/v0.19.1,,
candidate-rss-074c27009a41395d,candidate,,,https://github.com/vllm-project/vllm/releases.atom,2026-05-12T11:22:12Z,19.89386592140322,0,not_gap,detect;harden;model,,https://github.com/vllm-project/vllm/releases/tag/v0.19.1rc0,,
candidate-rss-a547b0eb7cfaf1c4,candidate,,,https://github.com/vllm-project/vllm/releases.atom,2026-05-12T11:22:12Z,98.69889866035489,0,not_gap,harden;model,,https://github.com/vllm-project/vllm/releases/tag/v0.19.0,,
candidate-rss-71fd5cf046473d62,candidate,,,https://github.com/langchain-ai/langchain/releases.atom,2026-05-12T11:22:03Z,102.23576876524581,0,not_gap,harden;model,,https://github.com/langchain-ai/langchain/releases/tag/langchain-core%3D%3D1.4.0,,
candidate-rss-698b0bd892f5a807,candidate,,,https://github.com/langchain-ai/langchain/releases.atom,2026-05-12T11:22:03Z,19.75672002145609,0,not_gap,harden;model,,https://github.com/langchain-ai/langchain/releases/tag/langchain%3D%3D1.2.18,,
candidate-rss-f908e1d00ee7fe28,candidate,,,https://github.com/langchain-ai/langchain/releases.atom,2026-05-12T11:22:03Z,23.912182512850976,0,not_gap,evict;harden;model,,https://github.com/langchain-ai/langchain/releases/tag/langchain-core%3D%3D0.3.86,,
candidate-rss-e3c646e7b706bd1a,candidate,,,https://github.com/langchain-ai/langchain/releases.atom,2026-05-12T11:22:03Z,19.357768009245767,0,not_gap,harden;model,,https://github.com/langchain-ai/langchain/releases/tag/langchain-classic%3D%3D1.0.7,,
candidate-rss-925ab7076b2e1509,candidate,,,https://github.com/langchain-ai/langchain/releases.atom,2026-05-12T11:22:03Z,18.434571632812442,0,not_gap,model,,https://github.com/langchain-ai/langchain/releases/tag/langchain%3D%3D0.3.30,,
candidate-rss-55007e930f7591f5,candidate,,,https://github.com/langchain-ai/langchain/releases.atom,2026-05-12T11:22:03Z,116.64017589509453,0,not_gap,model;restore,,https://github.com/langchain-ai/langchain/releases/tag/langchain%3D%3D1.3.0a2,,
candidate-rss-7d62e88cdcc34b54,candidate,,,https://github.com/langchain-ai/langchain/releases.atom,2026-05-12T11:22:03Z,19.54998161008021,0,not_gap,harden;model,,https://github.com/langchain-ai/langchain/releases/tag/langchain-mistralai%3D%3D1.1.4,,
candidate-rss-068f8f6c5b2a0c1d,candidate,,,https://github.com/langchain-ai/langchain/releases.atom,2026-05-12T11:22:03Z,34.29825706406303,0,not_gap,harden;model,,https://github.com/langchain-ai/langchain/releases/tag/langchain-fireworks%3D%3D1.3.1,,
candidate-rss-6c1478fa97943a56,candidate,,,https://github.com/langchain-ai/langchain/releases.atom,2026-05-12T11:22:03Z,27.610423329221483,0,not_gap,harden;model,,https://github.com/langchain-ai/langchain/releases/tag/langchain-core%3D%3D1.3.3,,
candidate-rss-aae67cc4bc6b5555,candidate,,,https://github.com/langchain-ai/langchain/releases.atom,2026-05-12T11:22:03Z,21.480750811095877,0,not_gap,harden;model,,https://github.com/langchain-ai/langchain/releases/tag/langchain-core%3D%3D0.3.85,,
candidate-rss-f1824c9852934da5,candidate,ghsa_api,GHSA-vw3h-q6xq-jjm5,ghsa_api,2026-05-12T11:21:59Z,40.8327110457879,0,not_gap,detect;evict;harden;model,"CWE-400: Resource exhaustion — denial-of-wallet on LLM inference (long contexts, ReDoS, recursive prompt loops); harden quotas, detect anomalous spend. (conf 0.75; src https://cwe.mitre.org/data/definitions/400.html);CWE-770: Allocation without limits — concurrent inference requests, batch sizes, context lengths; harden quotas, detect spike patterns. (conf 0.75; src https://cwe.mitre.org/data/definitions/770.html)",https://github.com/openclaw/openclaw/security/advisories/GHSA-vw3h-q6xq-jjm5;https://github.com/openclaw/openclaw/pull/63890;https://github.com/openclaw/openclaw/commit/afadb7dae6738819ad9c7d2597ace0516957d20e;https://github.com/advisories/GHSA-vw3h-q6xq-jjm5,,
candidate-rss-e08b8cf30a391672,candidate,ghsa_api,GHSA-8372-7vhw-cm6q,ghsa_api,2026-05-12T11:21:59Z,49.52661876385921,0,not_gap,harden;model,,https://github.com/openclaw/openclaw/security/advisories/GHSA-8372-7vhw-cm6q;https://github.com/openclaw/openclaw/pull/66030;https://github.com/openclaw/openclaw/commit/86734ef93a2f25063371b04f1946eb300548acd4;https://github.com/advisories/GHSA-8372-7vhw-cm6q,,
candidate-rss-81b96c779cc37dd1,candidate,ghsa_api,GHSA-66r7-m7xm-v49h,ghsa_api,2026-05-12T11:21:59Z,53.725735865601905,0,not_gap,harden;isolate,"CWE-22: Path traversal in model-loading or RAG-document paths can read arbitrary files; harden path normalization, isolate the filesystem view. (conf 0.70; src https://cwe.mitre.org/data/definitions/22.html)",https://github.com/openclaw/openclaw/security/advisories/GHSA-66r7-m7xm-v49h;https://github.com/openclaw/openclaw/pull/63271;https://github.com/openclaw/openclaw/commit/604777e4414cc3b2ff8861f18f4fb04374c702c6;https://github.com/advisories/GHSA-66r7-m7xm-v49h,,
candidate-rss-297100e19fb10055,candidate,ghsa_api,GHSA-mw35-8rx3-xf9r,ghsa_api,2026-05-12T11:21:59Z,91.05425848712524,0,not_gap,harden;isolate;model,"CWE-502: Deserialization of untrusted data — pickle attacks on model weights, joblib/numpy artifacts; harden via safetensors, isolate load context. (conf 0.85; src https://cwe.mitre.org/data/definitions/502.html);CWE-94: Code injection via LLM-generated code execution and prompt injection; harden code-eval boundaries, isolate execution context. (conf 0.85; src https://cwe.mitre.org/data/definitions/94.html)",https://github.com/ray-project/ray/security/advisories/GHSA-mw35-8rx3-xf9r;https://github.com/ray-project/ray/pull/54831;https://github.com/advisories/GHSA-mw35-8rx3-xf9r,,
candidate-rss-f41f6cf858a75f9f,candidate,ghsa_api,GHSA-9c4q-hq6p-c237,ghsa_api,2026-05-12T11:21:59Z,165.43874145685183,0,not_gap,harden;model,"CWE-287: Improper authentication on inference servers and agent endpoints; harden auth boundary. (conf 0.70; src https://cwe.mitre.org/data/definitions/287.html);CWE-306: Missing authentication on critical functions — common in self-hosted inference servers (Ollama, vLLM, etc.); harden default-deny. (conf 0.80; src https://cwe.mitre.org/data/definitions/306.html)",https://github.com/minio/minio/security/advisories/GHSA-9c4q-hq6p-c237;https://github.com/minio/minio/pull/16484;https://github.com/minio/minio/commit/76913a9fd5c6e5c2dbd4e8c7faf56ed9e9e24091;https://nvd.nist.gov/vuln/detail/CVE-2026-40344;https://github.com/advisories/GHSA-9c4q-hq6p-c237,,
candidate-rss-f79c641f2b450ab2,candidate,ghsa_api,GHSA-hv4r-mvr4-25vw,ghsa_api,2026-05-12T11:21:59Z,119.36794109955423,0,not_gap,harden;model,CWE-287: Improper authentication on inference servers and agent endpoints; harden auth boundary. (conf 0.70; src https://cwe.mitre.org/data/definitions/287.html),https://github.com/minio/minio/security/advisories/GHSA-hv4r-mvr4-25vw;https://github.com/minio/minio/commit/76913a9fd5c6e5c2dbd4e8c7faf56ed9e9e24091;https://nvd.nist.gov/vuln/detail/CVE-2026-41145;https://github.com/minio/minio/pull/16484;https://github.com/advisories/GHSA-hv4r-mvr4-25vw,,
candidate-rss-df4de257556d2e8a,candidate,ghsa_api,GHSA-jcjw-58rv-c452,ghsa_api,2026-05-12T11:21:59Z,183.16190026123448,0,not_gap,detect;harden;model,,https://github.com/getkirby/kirby/security/advisories/GHSA-jcjw-58rv-c452;https://github.com/getkirby/kirby/releases/tag/4.9.0;https://github.com/getkirby/kirby/releases/tag/5.4.0;https://nvd.nist.gov/vuln/detail/CVE-2026-34587;https://github.com/advisories/GHSA-jcjw-58rv-c452,,
candidate-rss-3e3521f35d11d9d8,candidate,ghsa_api,GHSA-r7cg-qjjm-xhqq,ghsa_api,2026-05-12T11:21:59Z,177.11030641411773,0,not_gap,detect;harden;model,,https://github.com/webonyx/graphql-php/security/advisories/GHSA-r7cg-qjjm-xhqq;https://github.com/webonyx/graphql-php/commit/7b7f2080ca5f7d5340a696fc5701b19a9222d2c2;https://github.com/webonyx/graphql-php/releases/tag/v15.32.3;https://github.com/advisories/GHSA-r7cg-qjjm-xhqq,,
candidate-rss-01bfc2a004468554,candidate,ghsa_api,GHSA-fj4g-2p96-q6m3,ghsa_api,2026-05-12T11:21:59Z,197.6362226132017,0,not_gap,harden;model,"CWE-306: Missing authentication on critical functions — common in self-hosted inference servers (Ollama, vLLM, etc.); harden default-deny. (conf 0.80; src https://cwe.mitre.org/data/definitions/306.html)",https://github.com/Jovancoding/Network-AI/security/advisories/GHSA-fj4g-2p96-q6m3;https://github.com/advisories/GHSA-fj4g-2p96-q6m3,,
candidate-rss-2e6ed8bdd3cc58c5,candidate,ghsa_api,GHSA-64cv-vxpr-j6vc,ghsa_api,2026-05-12T11:21:59Z,196.756534127768,0,not_gap,harden;isolate;model,"CWE-918: SSRF — inference servers and agents that fetch arbitrary URLs (RAG, tool-use); harden URL allowlists, isolate egress. (conf 0.80; src https://cwe.mitre.org/data/definitions/918.html)",https://github.com/openedx/edx-enterprise/security/advisories/GHSA-64cv-vxpr-j6vc;https://github.com/advisories/GHSA-64cv-vxpr-j6vc,,
candidate-rss-3a49bbfe9ddcb365,candidate,ghsa_api,GHSA-h5x4-m2qf-r4f2,ghsa_api,2026-05-12T11:21:59Z,68.17771971993157,0,not_gap,detect;harden;model,"CWE-89: SQL injection via LLM-generated queries or NL2SQL pipelines; harden parameterization, detect anomalous queries. (conf 0.75; src https://cwe.mitre.org/data/definitions/89.html)",https://github.com/diesel-rs/diesel/pull/5042;https://rustsec.org/advisories/RUSTSEC-2026-0111.html;https://github.com/advisories/GHSA-h5x4-m2qf-r4f2,,
